,Unnamed: 0,user_id,slurp_id,nlub_id,sentence,intent,recording_path
40613,44001,FO-462,5224,5941,what is the latest on donald trump,news_query,audio-1502200429-headset.flac
40617,40787,FO-462,4467,5001,at what time is my alarm set,alarm_query,audio-1502896797-headset.flac
40621,40793,FO-462,4468,5002,postpone my alarm by fifteen mins,alarm_set,audio-1502894015-headset.flac
40623,40795,FO-462,4468,5002,postpone my alarm by fifteen mins,alarm_set,audio-1502896317-headset.flac
40624,43999,FO-462,5224,5941,what is the latest on donald trump,news_query,audio-1502194947-headset.flac
40657,43859,FO-462,5198,5911,tag this song with five stars,music_likeness,audio-1502896226-headset.flac
40663,51278,FO-462,7032,8232,set reminder for tomorrow morning about my meeting,calendar_set,audio-1502299341-headset.flac
40667,51280,FO-462,7032,8232,set reminder for tomorrow morning about my meeting,calendar_set,audio-1502893742-headset.flac
40669,43857,FO-462,5198,5911,tag this song with five stars,music_likeness,audio-1502200245-headset.flac
40674,41150,FO-462,453,448,what is today's date,datetime_query,audio-1502894286-headset.flac
40676,41152,FO-462,453,448,what is today's date,datetime_query,audio-1502895601-headset.flac
40679,57833,FO-462,8656,10151,i need to add an event on may fifth two thousand and seventeen location goshen for danny's graduation party,calendar_set,audio-1502894778-headset.flac
40683,57831,FO-462,8656,10151,i need to add an event on may fifth two thousand and seventeen location goshen for danny's graduation party,calendar_set,audio-1502200446-headset.flac
40718,28189,FO-462,1750,1902,turn of all lights,iot_hue_lightoff,audio-1502201180-headset.flac
40720,28187,FO-462,1750,1902,turn of all lights,iot_hue_lightoff,audio-1502199259-headset.flac
40730,41148,FO-462,453,448,what is today's date,datetime_query,audio-1502893890-headset.flac
40772,20666,FO-462,15352,18599,please tweet that my diapers are falling apart to pampers,social_post,audio-1502199850-headset.flac
40774,57973,FO-462,8704,10217,set meeting for january twenty five,calendar_set,audio-1502895811-headset.flac
40796,57971,FO-462,8704,10217,set meeting for january twenty five,calendar_set,audio-1502199971-headset.flac
40815,52271,FO-462,727,760,i want to hear the songs of adele,play_music,audio-1502201316-headset.flac
40831,55946,FO-462,8177,9564,can you send meeting invitation to mr chen on next monday six hundred pm,calendar_set,audio-1502197067-headset.flac
40867,9947,FO-462,12420,14775,where is the nearest target,transport_query,audio-1502197350-headset.flac
40869,9949,FO-462,12420,14775,where is the nearest target,transport_query,audio-1502201355-headset.flac
40871,9953,FO-462,12421,14776,how long is the walk from nyack to valley cottage,transport_query,audio-1502196128-headset.flac
40874,25986,FO-462,16604,20104,send email to daughter,email_sendemail,audio-1502197214-headset.flac
40877,55944,FO-462,8177,9564,can you send meeting invitation to mr chen on next monday six hundred pm,calendar_set,audio-1502195990-headset.flac
40892,25988,FO-462,16604,20104,send email to daughter,email_sendemail,audio-1502199532-headset.flac
40902,46189,FO-462,5800,6738,will i need a jacket after ten pm in my area,weather_query,audio-1502894368-headset.flac
40931,46187,FO-462,5800,6738,will i need a jacket after ten pm in my area,weather_query,audio-1502894363-headset.flac
40960,51867,FO-462,7178,8400,please send a voice mail to mr richard office about meeting him on one divided by at five pm,email_sendemail,audio-1502197779-headset.flac
40962,51869,FO-462,7178,8400,please send a voice mail to mr richard office about meeting him on one divided by at five pm,email_sendemail,audio-1502198008-headset.flac
40977,9955,FO-462,12421,14776,how long is the walk from nyack to valley cottage,transport_query,audio-1502197920-headset.flac
40979,25491,FO-462,16488,19971,any new emails,email_query,audio-1502195751-headset.flac
41003,14642,FO-462,137,120,tell me the name of the song,query,audio-1502895779-headset.flac
41037,10466,FO-462,12555,14925,how is the traffic,transport_traffic,audio-1502894340-headset.flac
41044,10468,FO-462,12555,14925,how is the traffic,transport_traffic,audio-1502896054-headset.flac
41048,25576,FO-462,165,145,i fancy some coffee now,iot_coffee,audio-1502200673-headset.flac
41050,25574,FO-462,165,145,i fancy some coffee now,iot_coffee,audio-1502196147-headset.flac
41056,14640,FO-462,137,120,tell me the name of the song,query,audio-1502893658-headset.flac
41058,52092,FO-462,7222,8448,is jimmie's party on friday cancelled,calendar_query,audio-1502893863-headset.flac
41108,14638,FO-462,137,120,tell me the name of the song,query,audio-1502199966-headset.flac
41116,52090,FO-462,7222,8448,is jimmie's party on friday cancelled,calendar_query,audio-1502194883-headset.flac
41164,15363,FO-462,13915,16687,give me the exchange rate for dollar in euros,qa_currency,audio-1502896953-headset.flac
41167,15361,FO-462,13915,16687,give me the exchange rate for dollar in euros,qa_currency,audio-1502890203-headset.flac
41171,56722,FO-462,8376,9806,set alarm reminder for calendar,calendar_set,audio-1502199132-headset.flac
41179,51612,FO-462,7117,8332,get rid of the events on the nineteenth from my calendar,calendar_remove,audio-1502201133-headset.flac
41193,15309,FO-462,139,122,play my jazz playlist,play_music,audio-1502200980-headset.flac
41197,15307,FO-462,139,122,play my jazz playlist,play_music,audio-1502195286-headset.flac
41210,52269,FO-462,727,760,i want to hear the songs of adele,play_music,audio-1502200834-headset.flac
41215,51614,FO-462,7117,8332,get rid of the events on the nineteenth from my calendar,calendar_remove,audio-1502201288-headset.flac
41219,56724,FO-462,8376,9806,set alarm reminder for calendar,calendar_set,audio-1502199428-headset.flac
41231,42023,FO-462,4736,5319,today is what day,datetime_query,audio-1502196109-headset.flac
41232,42025,FO-462,4736,5319,today is what day,datetime_query,audio-1502896136-headset.flac
41247,51560,FO-462,7103,8315,please invite kim marc and julian to a meeting on thursday at three pm,calendar_set,audio-1502197648-headset.flac
41249,51562,FO-462,7103,8315,please invite kim marc and julian to a meeting on thursday at three pm,calendar_set,audio-1502200527-headset.flac
41252,27156,FO-462,16914,20493,do i have emails from this sender,email_query,audio-1502200153-headset.flac
41254,27154,FO-462,16914,20493,do i have emails from this sender,email_query,audio-1502195670-headset.flac
41256,27152,FO-462,16914,20493,do i have emails from this sender,email_query,audio-1502194687-headset.flac
41262,21197,FO-462,155,137,set brightness to fifty percent,iot_hue_lightchange,audio-1502198868-headset.flac
41263,21199,FO-462,155,137,set brightness to fifty percent,iot_hue_lightchange,audio-1502201344-headset.flac
41268,8724,FO-462,12138,14433,book a train tickets for me,transport_ticket,audio-1502894854-headset.flac
41274,8726,FO-462,12138,14433,book a train tickets for me,transport_ticket,audio-1502894876-headset.flac
41276,8728,FO-462,12138,14433,book a train tickets for me,transport_ticket,audio-1502896208-headset.flac
41287,8655,FO-462,12130,14425,schedule a journey to las vegas by train,transport_ticket,audio-1502195965-headset.flac
41288,8656,FO-462,12130,14425,schedule a journey to las vegas by train,transport_ticket,audio-1502201157-headset.flac
41291,8658,FO-462,12130,14425,schedule a journey to las vegas by train,transport_ticket,audio-1502894156-headset.flac
41305,56321,FO-462,8268,9674,remind me of meeting five minutes before time,calendar_set,audio-1502195573-headset.flac
41308,15187,FO-462,13871,16630,how would you describe a happy birthday,qa_definition,audio-1502199230-headset.flac
41313,15185,FO-462,13871,16630,how would you describe a happy birthday,qa_definition,audio-1502198091-headset.flac
41332,56322,FO-462,8268,9674,remind me of meeting five minutes before time,calendar_set,audio-1502201007-headset.flac
41348,9510,FO-462,123,108,tell me a joke,joke,audio-1502199524-headset.flac
41351,9512,FO-462,123,108,tell me a joke,joke,audio-1502200652-headset.flac
41354,9525,FO-462,123,108,tell me a joke,joke,audio-1502890949-headset.flac
41356,9527,FO-462,123,108,tell me a joke,joke,audio-1502895409-headset.flac
41358,9529,FO-462,123,108,tell me a joke,joke,audio-1502896046-headset.flac
41360,9530,FO-462,123,108,tell me a joke,joke,audio-1502896429-headset.flac
41369,56220,FO-462,8238,9638,what date is tomorrow,calendar_query,audio-1502896577-headset.flac
41371,56218,FO-462,8238,9638,what date is tomorrow,calendar_query,audio-1502200817-headset.flac
41395,9065,FO-462,12208,14516,are there any construction areas on harvard,transport_traffic,audio-1502196168-headset.flac
41397,9067,FO-462,12208,14516,are there any construction areas on harvard,transport_traffic,audio-1502198785-headset.flac
41436,51697,FO-462,7137,8358,set calendar reminder for noon titled lunch meeting,calendar_set,audio-1502200091-headset.flac
41443,52267,FO-462,727,760,i want to hear the songs of adele,play_music,audio-1502195946-headset.flac
41452,9131,FO-462,12222,14533,what is the traffic like,traffic,audio-1502198987-headset.flac
41454,9133,FO-462,12222,14533,what is the traffic like,traffic,audio-1502200621-headset.flac
41462,51695,FO-462,7137,8358,set calendar reminder for noon titled lunch meeting,calendar_set,audio-1502197256-headset.flac
41485,50876,FO-462,6942,8121,set an event,calendar_set,audio-1502196152-headset.flac
41501,5281,FO-462,11270,13438,play next podcast,play_podcasts,audio-1502199282-headset.flac
41505,5280,FO-462,11270,13438,play next podcast,play_podcasts,audio-1502199023-headset.flac
41511,11942,FO-462,12946,15432,how tall is micheal jackson,factoid,audio-1502197865-headset.flac
41514,54170,FO-462,7742,9057,remove grocery shopping from my to do list on sunday,lists_remove,audio-1502893856-headset.flac
41515,39298,FO-462,412,401,tell me a funny joke,joke,audio-1502199190-headset.flac
41518,39300,FO-462,412,401,tell me a funny joke,joke,audio-1502199949-headset.flac
41520,11944,FO-462,12946,15432,how tall is micheal jackson,factoid,audio-1502894925-headset.flac
41523,54172,FO-462,7742,9057,remove grocery shopping from my to do list on sunday,lists_remove,audio-1502895438-headset.flac
41525,50877,FO-462,6942,8121,set an event,calendar_set,audio-1502201005-headset.flac
41528,16255,FO-462,14138,16977,please tell me what is the definition of cylinder,qa_definition,audio-1502891400-headset.flac
41529,29467,FO-462,1950,2142,any breaking news,news_query,audio-1502895681-headset.flac
41530,29468,FO-462,1950,2142,any breaking news,news_query,audio-1502896909-headset.flac
41533,39862,FO-462,4258,4745,what's the latest news,news_query,audio-1502195383-headset.flac
41539,39864,FO-462,4258,4745,what's the latest news,news_query,audio-1502197550-headset.flac
41555,16253,FO-462,14138,16977,please tell me what is the definition of cylinder,qa_definition,audio-1502195471-headset.flac
41570,47609,FO-462,6171,7197,will i need a jacket,weather_query,audio-1502894458-headset.flac
41574,29448,FO-462,195,173,what is the time,datetime_query,audio-1502195138-headset.flac
41580,47555,FO-462,6154,7173,what is the date for the following monday,datetime_query,audio-1502197621-headset.flac
41582,29452,FO-462,195,173,what is the time,datetime_query,audio-1502896005-headset.flac
41585,47557,FO-462,6154,7173,what is the date for the following monday,datetime_query,audio-1502199959-headset.flac
41606,29287,FO-462,193,171,tell me some joke,general_joke,audio-1502199329-headset.flac
41608,29289,FO-462,193,171,tell me some joke,general_joke,audio-1502201389-headset.flac
41617,30498,FO-462,2166,2392,set an alarm for tomorrow at six in the morning,alarm_set,audio-1502199609-headset.flac
41624,44446,FO-462,5334,6096,what alarms do you have set,alarm_query,audio-1502897022-headset.flac
41627,44444,FO-462,5334,6096,what alarms do you have set,alarm_query,audio-1502197849-headset.flac
41644,30500,FO-462,2166,2392,set an alarm for tomorrow at six in the morning,alarm_set,audio-1502893872-headset.flac
41650,60014,FO-462,9257,10999,play radio,play_radio,audio-1502895071-headset.flac
41652,60011,FO-462,9257,10999,play radio,play_radio,audio-1502201366-headset.flac
41665,30114,FO-462,2064,2278,what will be the weather this week,weather_query,audio-1502199284-headset.flac
41677,30112,FO-462,2064,2278,what will be the weather this week,weather_query,audio-1502194736-headset.flac
41683,29311,FO-462,1936,2124,is it raining in boston,weather_query,audio-1502195690-headset.flac
41686,29313,FO-462,1936,2124,is it raining in boston,weather_query,audio-1502894734-headset.flac
41694,39268,FO-462,4118,4584,please subscribe me to updates about us breaking news,news_query,audio-1502200040-headset.flac
41697,39270,FO-462,4118,4584,please subscribe me to updates about us breaking news,news_query,audio-1502201051-headset.flac
41705,5283,FO-462,11270,13438,play next podcast,play_podcasts,audio-1502200837-headset.flac
41712,44244,FO-462,5286,6033,show bbc news of migration,news_query,audio-1502198108-headset.flac
41719,44248,FO-462,5286,6033,show bbc news of migration,news_query,audio-1502896985-headset.flac
41724,39428,FO-462,4145,4617,what alarms did i set today,alarm_query,audio-1502200705-headset.flac
41728,47495,FO-462,613,622,play playlist number seven,play_music,audio-1502195375-headset.flac
41731,47497,FO-462,613,622,play playlist number seven,play_music,audio-1502200478-headset.flac
41740,29603,FO-462,197,175,what time is it,datetime_query,audio-1502197218-headset.flac
41741,29605,FO-462,197,175,what time is it,datetime_query,audio-1502890860-headset.flac
41742,29606,FO-462,197,175,what time is it,datetime_query,audio-1502895344-headset.flac
41743,29607,FO-462,197,175,what time is it,datetime_query,audio-1502896930-headset.flac
41756,54470,FO-462,7800,9127,set a reminder,calendar_set,audio-1502197516-headset.flac
41759,40057,FO-462,43,34,i am not tired i am actually happy,general_quirky,audio-1502199955-headset.flac
41761,40055,FO-462,43,34,i am not tired i am actually happy,general_quirky,audio-1502196113-headset.flac
41762,54468,FO-462,7800,9127,set a reminder,calendar_set,audio-1502195017-headset.flac
41766,6626,FO-462,11576,13826,tell me about the events near me,recommendation_events,audio-1502895607-headset.flac
41767,39430,FO-462,4145,4617,what alarms did i set today,alarm_query,audio-1502201087-headset.flac
41777,59681,FO-462,9198,10928,please check my reminders,calendar_query,audio-1502199464-headset.flac
41780,59679,FO-462,9198,10928,please check my reminders,calendar_query,audio-1502197954-headset.flac
41788,11956,FO-462,12951,15437,what is the highest building in the world,qa_factoid,audio-1502195213-headset.flac
41793,11958,FO-462,12951,15437,what is the highest building in the world,qa_factoid,audio-1502199660-headset.flac
41833,39528,FO-462,4174,4653,hey siri chance the current light settings,iot_hue_lightchange,audio-1502199173-headset.flac
41843,39530,FO-462,4174,4653,hey siri chance the current light settings,iot_hue_lightchange,audio-1502199873-headset.flac
41846,47611,FO-462,6171,7197,will i need a jacket,weather_query,audio-1502895387-headset.flac
41847,29790,FO-462,2,2,set an alarm for two hours from now,alarm_set,audio-1502895411-headset.flac
41865,16602,FO-462,14236,17119,currency to currency rate,qa_currency,audio-1502200887-headset.flac
41873,16600,FO-462,14236,17119,currency to currency rate,qa_currency,audio-1502199321-headset.flac
41878,29519,FO-462,196,174,tell me the time,datetime_query,audio-1502200559-headset.flac
41880,29521,FO-462,196,174,tell me the time,datetime_query,audio-1502894952-headset.flac
41891,4959,FO-462,11239,13402,can you please create a list for me,lists_createoradd,audio-1502197038-headset.flac
41894,59823,FO-462,9206,10936,turn on the radio,play_radio,audio-1502894025-headset.flac
41906,20222,FO-462,15237,18466,tell me the best player of basketball of this week,social_query,audio-1502195173-headset.flac
41908,20224,FO-462,15237,18466,tell me the best player of basketball of this week,social_query,audio-1502200393-headset.flac
41915,29600,FO-462,197,175,what time is it,datetime_query,audio-1502194923-headset.flac
41917,29602,FO-462,197,175,what time is it,datetime_query,audio-1502195421-headset.flac
41918,54472,FO-462,7800,9127,set a reminder,calendar_set,audio-1502299371-headset.flac
41924,59042,FO-462,9,7,make the lighting bit more warm here,iot_hue_lightchange,audio-1502198037-headset.flac
41925,29786,FO-462,2,2,set an alarm for two hours from now,alarm_set,audio-1502194704-headset.flac
41926,4963,FO-462,11239,13402,can you please create a list for me,lists_createoradd,audio-1502299233-headset.flac
41929,59044,FO-462,9,7,make the lighting bit more warm here,iot_hue_lightchange,audio-1502200701-headset.flac
41934,24138,FO-462,16149,19566,respond to jack quickly,email_sendemail,audio-1502199036-headset.flac
41940,24140,FO-462,16149,19566,respond to jack quickly,email_sendemail,audio-1502893794-headset.flac
41946,59825,FO-462,9206,10936,turn on the radio,play_radio,audio-1502894702-headset.flac
41960,40425,FO-462,438,431,is it going to rain today,weather_query,audio-1502199116-headset.flac
41974,16141,FO-462,14102,16929,what did jlo do today,general_quirky,audio-1502197056-headset.flac
41983,58714,FO-462,8917,10522,repeat calendar event,calendar_set,audio-1502895120-headset.flac
41994,40423,FO-462,438,431,is it going to rain today,weather_query,audio-1502195108-headset.flac
42041,39155,FO-462,4097,4558,what's happening today,news_query,audio-1502199338-headset.flac
42048,45793,FO-462,570,578,is it second saturday on twelfth,datetime_query,audio-1502199900-headset.flac
42059,39153,FO-462,4097,4558,what's happening today,news_query,audio-1502198791-headset.flac
42069,45795,FO-462,570,578,is it second saturday on twelfth,datetime_query,audio-1502201028-headset.flac
42076,39149,FO-462,4097,4558,what's happening today,news_query,audio-1502194927-headset.flac
42078,39151,FO-462,4097,4558,what's happening today,news_query,audio-1502195652-headset.flac
42083,44319,FO-462,5305,6055,what's going on lately with,news_query,audio-1502194786-headset.flac
42087,29040,FO-462,189,167,mute volume,audio_volume_mute,audio-1502891288-headset.flac
42094,29038,FO-462,189,167,mute volume,audio_volume_mute,audio-1502197833-headset.flac
42095,6396,FO-462,11544,13784,search order of the green hand podcast number three,play_podcasts,audio-1502891228-headset.flac
42099,58712,FO-462,8917,10522,repeat calendar event,calendar_set,audio-1502894328-headset.flac
42113,6398,FO-462,11544,13784,search order of the green hand podcast number three,play_podcasts,audio-1502896563-headset.flac
42132,58506,FO-462,8864,10446,what time is the function of the play joy in broadway theater today,calendar_query,audio-1502200249-headset.flac
42146,6624,FO-462,11576,13826,tell me about the events near me,recommendation_events,audio-1502894386-headset.flac
42150,24451,FO-462,16220,19651,reply to amy's email that i will get back to her,email_sendemail,audio-1502895930-headset.flac
42153,24449,FO-462,16220,19651,reply to amy's email that i will get back to her,email_sendemail,audio-1502893885-headset.flac
42154,16143,FO-462,14102,16929,what did jlo do today,general_quirky,audio-1502199907-headset.flac
42167,58511,FO-462,8864,10446,what time is the function of the play joy in broadway theater today,calendar_query,audio-1502894416-headset.flac
42180,44321,FO-462,5305,6055,what's going on lately with,news_query,audio-1502194968-headset.flac
42374,56280,FO-475,8256,9663,remove all scheduled events on my calendar please,calendar_remove,audio-1502890209-headset.flac
42382,56282,FO-475,8256,9663,remove all scheduled events on my calendar please,calendar_remove,audio-1502892820-headset.flac
42399,16913,FO-475,14327,17243,where is los angeles,qa_factoid,audio-1502890613-headset.flac
42480,16915,FO-475,14327,17243,where is los angeles,qa_factoid,audio-1502891123-headset.flac
42503,27601,FO-475,17043,20657,send email to tim at hotmail dot com,email_sendemail,audio-1502893040-headset.flac
42532,27599,FO-475,17043,20657,send email to tim at hotmail dot com,email_sendemail,audio-1502891234-headset.flac
42627,24716,FO-475,1629,1770,free home delivery,takeaway_order,audio-1502890452-headset.flac
42631,13831,FO-475,13482,16096,count down for the birthday of,calendar_query,audio-1502893270-headset.flac
42636,13829,FO-475,13482,16096,count down for the birthday of,calendar_query,audio-1502891837-headset.flac
42656,24718,FO-475,1629,1770,free home delivery,takeaway_order,audio-1502891856-headset.flac
42725,32240,FO-475,2545,2810,how is the weather,weather_query,audio-1502891848-headset.flac
42730,32238,FO-475,2545,2810,how is the weather,weather_query,audio-1502890977-headset.flac
42804,39539,FO-488,418,407,make me a wake up alarm for eight hundred and forty five am,alarm_set,audio--1504191210-headset.flac
42808,62806,FO-488,9842,11688,can you play file,play_audiobook,audio--1504194982-headset.flac
42810,46605,FO-488,5902,6864,check if alarm is set for six am,alarm_query,audio--1504194856-headset.flac
42811,62763,FO-488,9832,11674,continue from where we left off in divergent,play_audiobook,audio--1504191257-headset.flac
42818,36171,FO-488,3398,3728,please set my alarm for five pm,alarm_set,audio--1504190945-headset.flac
42822,45489,FO-488,5618,6482,just see for me the alarms that you have set today morning,alarm_query,audio--1504193091-headset.flac
42825,62818,FO-488,9843,11689,please resume current song of masti,play_audiobook,audio--1504194401-headset.flac
42827,46603,FO-488,5902,6864,check if alarm is set for six am,alarm_query,audio--1504191163-headset.flac
42833,62924,FO-488,9855,11700,start audio playback of twilight again,play_audiobook,audio--1504194652-headset.flac
42842,62926,FO-488,9855,11700,start audio playback of twilight again,play_audiobook,audio--1504195230-headset.flac
42847,42545,FO-488,4878,5512,add a five am alarm in place of my nine pm alarm,alarm_set,audio--1504193019-headset.flac
42849,36173,FO-488,3398,3728,please set my alarm for five pm,alarm_set,audio--1504198763-headset.flac
42850,62706,FO-488,9826,11668,resume the song from the audiobook by madonna,play_audiobook,audio--1504192350-headset.flac
42854,62808,FO-488,9842,11688,can you play file,play_audiobook,audio--1504198055-headset.flac
42857,43545,FO-488,5101,5796,siri cancel yoga alarms,alarm_remove,audio--1504193299-headset.flac
42862,62812,FO-488,9843,11689,please resume current song of masti,play_audiobook,audio--1504192926-headset.flac
42863,62741,FO-488,9829,11671,audio,play_audiobook,audio--1504192712-headset.flac
42866,62814,FO-488,9843,11689,please resume current song of masti,play_audiobook,audio--1504193262-headset.flac
42867,36107,FO-488,3384,3712,please set the alarm for eight pm wednesday evening,alarm_set,audio--1504192634-headset.flac
42869,62922,FO-488,9855,11700,start audio playback of twilight again,play_audiobook,audio--1504192726-headset.flac
42871,62708,FO-488,9826,11668,resume the song from the audiobook by madonna,play_audiobook,audio--1504194242-headset.flac
42873,36109,FO-488,3384,3712,please set the alarm for eight pm wednesday evening,alarm_set,audio--1504197539-headset.flac
42876,62816,FO-488,9843,11689,please resume current song of masti,play_audiobook,audio--1504194292-headset.flac
42877,62743,FO-488,9829,11671,audio,play_audiobook,audio--1504194898-headset.flac
42881,45487,FO-488,5618,6482,just see for me the alarms that you have set today morning,alarm_query,audio--1504191387-headset.flac
42882,62881,FO-488,9848,11694,resume jaiho song audiobook,play_audiobook,audio--1504195225-headset.flac
42886,62781,FO-488,9835,11681,music one,play_audiobook,audio--1504192646-headset.flac
42887,39541,FO-488,418,407,make me a wake up alarm for eight hundred and forty five am,alarm_set,audio--1504192377-headset.flac
42890,42463,FO-488,4856,5486,mute the volume,audio_volume_mute,audio--1504194944-headset.flac
42891,62779,FO-488,9835,11681,music one,play_audiobook,audio--1504192484-headset.flac
42893,62820,FO-488,9843,11689,please resume current song of masti,play_audiobook,audio--1504195460-headset.flac
42894,62800,FO-488,9842,11688,can you play file,play_audiobook,audio--1504192918-headset.flac
42896,46695,FO-488,5924,6896,please lower the volume,audio_volume_down,audio--1504194992-headset.flac
42897,62802,FO-488,9842,11688,can you play file,play_audiobook,audio--1504193199-headset.flac
42898,62862,FO-488,9846,11692,progress from the last paused point of my audio book,play_audiobook,audio--1504197990-headset.flac
42901,62804,FO-488,9842,11688,can you play file,play_audiobook,audio--1504194512-headset.flac
42903,62721,FO-488,9827,11669,resume the song from the audiobook by the beatles,play_audiobook,audio--1504192539-headset.flac
42915,62879,FO-488,9848,11694,resume jaiho song audiobook,play_audiobook,audio--1504194889-headset.flac
42916,62877,FO-488,9848,11694,resume jaiho song audiobook,play_audiobook,audio--1504193026-headset.flac
42921,62789,FO-488,9836,11682,music two,play_audiobook,audio--1504195283-headset.flac
42922,62894,FO-488,9852,11698,start from my last session of joes book,play_audiobook,audio--1504190837-headset.flac
42924,42381,FO-488,4832,5458,by hide,audio_volume_mute,audio--1504197893-headset.flac
42926,62787,FO-488,9836,11682,music two,play_audiobook,audio--1504193381-headset.flac
42930,62864,FO-488,9846,11692,progress from the last paused point of my audio book,play_audiobook,audio--1504198411-headset.flac
42933,39543,FO-488,418,407,make me a wake up alarm for eight hundred and forty five am,alarm_set,audio--1504194328-headset.flac
42934,42379,FO-488,4832,5458,by hide,audio_volume_mute,audio--1504194451-headset.flac
42935,42461,FO-488,4856,5486,mute the volume,audio_volume_mute,audio--1504192911-headset.flac
42937,48711,FO-488,649,667,do i have any alarms set for today,alarm_query,audio--1504198400-headset.flac
42944,62906,FO-488,9852,11698,start from my last session of joes book,play_audiobook,audio--1504198746-headset.flac
42947,48709,FO-488,649,667,do i have any alarms set for today,alarm_query,audio--1504198269-headset.flac
42949,62840,FO-488,9844,11690,continue the last chapter of the audio book i was listening to,play_audiobook,audio--1504193133-headset.flac
42951,62838,FO-488,9844,11690,continue the last chapter of the audio book i was listening to,play_audiobook,audio--1504193042-headset.flac
42952,62710,FO-488,9826,11668,resume the song from the audiobook by madonna,play_audiobook,audio--1504195561-headset.flac
42953,46697,FO-488,5924,6896,please lower the volume,audio_volume_down,audio--1504198613-headset.flac
42958,62769,FO-488,9832,11674,continue from where we left off in divergent,play_audiobook,audio--1504192863-headset.flac
42962,62767,FO-488,9832,11674,continue from where we left off in divergent,play_audiobook,audio--1504191338-headset.flac
42965,62765,FO-488,9832,11674,continue from where we left off in divergent,play_audiobook,audio--1504191334-headset.flac
42967,62822,FO-488,9843,11689,please resume current song of masti,play_audiobook,audio--1504197816-headset.flac
42969,62904,FO-488,9852,11698,start from my last session of joes book,play_audiobook,audio--1504198663-headset.flac
42974,62896,FO-488,9852,11698,start from my last session of joes book,play_audiobook,audio--1504193145-headset.flac
42977,62898,FO-488,9852,11698,start from my last session of joes book,play_audiobook,audio--1504197759-headset.flac
42978,62723,FO-488,9827,11669,resume the song from the audiobook by the beatles,play_audiobook,audio--1504195391-headset.flac
42979,43547,FO-488,5101,5796,siri cancel yoga alarms,alarm_remove,audio--1504197868-headset.flac
42981,62900,FO-488,9852,11698,start from my last session of joes book,play_audiobook,audio--1504198197-headset.flac
42990,62860,FO-488,9846,11692,progress from the last paused point of my audio book,play_audiobook,audio--1504194694-headset.flac
42993,62902,FO-488,9852,11698,start from my last session of joes book,play_audiobook,audio--1504198485-headset.flac
43002,63267,FO-488,9901,11751,find me an audio book version of ready player one and play it for me,play_audiobook,audio--1504195441-headset.flac
43004,39007,FO-488,408,397,what alarms do i have set,alarm_query,audio--1504192791-headset.flac
43006,39005,FO-488,408,397,what alarms do i have set,alarm_query,audio--1504192436-headset.flac
43007,63265,FO-488,9901,11751,find me an audio book version of ready player one and play it for me,play_audiobook,audio--1504194360-headset.flac
43010,39003,FO-488,408,397,what alarms do i have set,alarm_query,audio--1504191150-headset.flac
43012,39001,FO-488,408,397,what alarms do i have set,alarm_query,audio--1504190750-headset.flac
43013,44432,FO-488,5334,6096,what alarms do you have set,alarm_query,audio--1504198067-headset.flac
43016,63261,FO-488,9900,11750,pick up where we left off on battle royale,play_audiobook,audio--1504197835-headset.flac
43018,63259,FO-488,9900,11750,pick up where we left off on battle royale,play_audiobook,audio--1504197753-headset.flac
43020,63257,FO-488,9900,11750,pick up where we left off on battle royale,play_audiobook,audio--1504194645-headset.flac
43024,63255,FO-488,9900,11750,pick up where we left off on battle royale,play_audiobook,audio--1504191038-headset.flac
43025,44430,FO-488,5334,6096,what alarms do you have set,alarm_query,audio--1504193178-headset.flac
43027,42940,FO-488,4970,5634,remove my work alarm,alarm_remove,audio--1504191148-headset.flac
43028,63263,FO-488,9901,11751,find me an audio book version of ready player one and play it for me,play_audiobook,audio--1504192551-headset.flac
43031,39009,FO-488,408,397,what alarms do i have set,alarm_query,audio--1504195059-headset.flac
43033,44434,FO-488,5334,6096,what alarms do you have set,alarm_query,audio--1504198767-headset.flac
43034,35519,FO-488,3247,3566,cancel all alarms,alarm_remove,audio--1504190998-headset.flac
43036,35521,FO-488,3247,3566,cancel all alarms,alarm_remove,audio--1504194957-headset.flac
43038,63284,FO-488,9905,11755,continue playing where i left off,play_audiobook,audio--1504195398-headset.flac
43040,63282,FO-488,9905,11755,continue playing where i left off,play_audiobook,audio--1504190966-headset.flac
43042,35523,FO-488,3247,3566,cancel all alarms,alarm_remove,audio--1504194959-headset.flac
43045,63274,FO-488,9902,11752,play me a random audio book that has to do with love,play_audiobook,audio--1504192206-headset.flac
43047,63280,FO-488,9905,11755,continue playing where i left off,play_audiobook,audio--1504190824-headset.flac
43050,42978,FO-488,4978,5647,i need you to have the volume louder,audio_volume_up,audio--1504198692-headset.flac
43051,39011,FO-488,408,397,what alarms do i have set,alarm_query,audio--1504198319-headset.flac
43053,42976,FO-488,4978,5647,i need you to have the volume louder,audio_volume_up,audio--1504198607-headset.flac
43056,42974,FO-488,4978,5647,i need you to have the volume louder,audio_volume_up,audio--1504195111-headset.flac
43057,63276,FO-488,9902,11752,play me a random audio book that has to do with love,play_audiobook,audio--1504192922-headset.flac
43061,42938,FO-488,4970,5634,remove my work alarm,alarm_remove,audio--1504191113-headset.flac
43064,63204,FO-488,9891,11741,play the two towers,play_audiobook,audio--1504198340-headset.flac
43066,63202,FO-488,9891,11741,play the two towers,play_audiobook,audio--1504192920-headset.flac
