,Unnamed: 0,user_id,slurp_id,nlub_id,sentence,intent,recording_path
39188,38988,FO-462,4076,4535,turn the lights off in my bed room,iot_hue_lightoff,audio-1502200740.flac
39191,38986,FO-462,4076,4535,turn the lights off in my bed room,iot_hue_lightoff,audio-1502199641.flac
39229,36245,FO-462,3414,3747,when did i place my order and what was the projected time it would take,takeaway_query,audio-1502200847.flac
39233,23119,FO-462,15915,19285,list new emails,email_query,audio-1502198936.flac
39237,22399,FO-462,15774,19127,tell me the landline number,email_querycontact,audio-1502196243.flac
39274,38851,FO-462,4051,4508,is it snowing right now,weather_query,audio-1502891256.flac
39278,38849,FO-462,4051,4508,is it snowing right now,weather_query,audio-1502200272.flac
39281,38847,FO-462,4051,4508,is it snowing right now,weather_query,audio-1502200183.flac
39290,1809,FO-462,10439,12418,what's on my list,lists_query,audio-1502896298.flac
39323,23938,FO-462,1610,1746,start coffee,iot_coffee,audio-1502895436.flac
39347,23121,FO-462,15915,19285,list new emails,email_query,audio-1502896673.flac
39363,30976,FO-462,225,201,lights off,iot_hue_lightoff,audio-1502891038.flac
39367,30978,FO-462,225,201,lights off,iot_hue_lightoff,audio-1502891076.flac
39370,30980,FO-462,225,201,lights off,iot_hue_lightoff,audio-1502894759.flac
39402,48428,FO-462,6416,7459,add note that my day is going well,general_quirky,audio-1502195075.flac
39448,63041,FO-462,987,1040,cnn world news,query,audio-1502895346.flac
39460,47805,FO-462,6222,7252,my day was hectic,general_quirky,audio-1502197630.flac
39462,3412,FO-462,10799,12847,add eggs to my list,lists_createoradd,audio-1502895443.flac
39465,49986,FO-462,6772,7931,add an event to my calendar,calendar_set,audio-1502894535.flac
39493,23435,FO-462,15996,19376,email staff group distribution about tomorrow's meeting,email_sendemail,audio-1502895785.flac
39503,38375,FO-462,3930,4370,play me taylor swift's newest song,play_music,audio-1502896950.flac
39514,38373,FO-462,3930,4370,play me taylor swift's newest song,play_music,audio-1502200465.flac
39527,1065,FO-462,10264,12195,play chess app,play_game,audio-1502200238.flac
39597,13229,FO-462,13303,15876,can you make dinner for me,general_quirky,audio-1502195080.flac
39602,31871,FO-462,2463,2722,turn off the lights,iot_hue_lightoff,audio-1502197862.flac
39606,31873,FO-462,2463,2722,turn off the lights,iot_hue_lightoff,audio-1502299228.flac
39608,13231,FO-462,13303,15876,can you make dinner for me,general_quirky,audio-1502195501.flac
39615,17922,FO-462,14579,17572,stock price for gss energy,qa_stock,audio-1502299336.flac
39638,44777,FO-462,5431,6226,put out the lights,iot_hue_lightoff,audio-1502195029.flac
39640,44779,FO-462,5431,6226,put out the lights,iot_hue_lightoff,audio-1502195343.flac
39647,61206,FO-462,9573,11395,want to play music,play_music,audio-1502195979.flac
39655,61208,FO-462,9573,11395,want to play music,play_music,audio-1502197171.flac
39688,49988,FO-462,6772,7931,add an event to my calendar,calendar_set,audio-1502894898.flac
39694,34396,FO-462,301,275,what is the weather like,weather_query,audio-1502896885.flac
39706,38055,FO-462,384,365,check for hot news in times of india,news_query,audio-1502896343.flac
39707,61091,FO-462,9540,11343,find radio,play_radio,audio-1502895623.flac
39710,38053,FO-462,384,365,check for hot news in times of india,news_query,audio-1502200135.flac
39733,23437,FO-462,15996,19376,email staff group distribution about tomorrow's meeting,email_sendemail,audio-1502895800.flac
39754,17924,FO-462,14579,17572,stock price for gss energy,qa_stock,audio-1502891264.flac
39761,34392,FO-462,301,275,what is the weather like,weather_query,audio-1502195371.flac
39799,17941,FO-462,14584,17582,whats the definition of indignation,qa_definition,audio-1502194826.flac
39813,2892,FO-462,10668,12692,tell me about the list,lists_query,audio-1502894394.flac
39814,31325,FO-462,2338,2583,make an order for noodles one pack make it as takeaway order,takeaway_order,audio-1502896000.flac
39831,37177,FO-462,360,334,what is the current time,datetime_query,audio-1502195304.flac
39853,31323,FO-462,2338,2583,make an order for noodles one pack make it as takeaway order,takeaway_order,audio-1502895516.flac
39910,3983,FO-462,10961,13036,remove the last item,lists_remove,audio-1502895808.flac
39918,17943,FO-462,14584,17582,whats the definition of indignation,qa_definition,audio-1502195002.flac
39948,2889,FO-462,10668,12692,tell me about the list,lists_query,audio-1502197397.flac
39949,49573,FO-462,6720,7880,what do you know about fringe in edinburgh next year,general_quirky,audio-1502893785.flac
39968,49567,FO-462,6720,7880,what do you know about fringe in edinburgh next year,general_quirky,audio-1502196155.flac
39972,1067,FO-462,10264,12195,play chess app,play_game,audio-1502200756.flac
39987,2974,FO-462,10683,12713,what are my lists so far,lists_query,audio-1502195623.flac
39994,22513,FO-462,15783,19135,any new emails,email_query,audio-1502196286.flac
40046,31522,FO-462,238,213,are there any alarms,alarm_query,audio-1502200009.flac
40051,31524,FO-462,238,213,are there any alarms,alarm_query,audio-1502200233.flac
40055,60923,FO-462,9491,11277,tune into my selected station,play_radio,audio-1502200487.flac
40065,60921,FO-462,9491,11277,tune into my selected station,play_radio,audio-1502197688.flac
40071,34709,FO-462,3079,3386,can you pull up information on the singer of this song,music_query,audio-1502894857.flac
40078,50201,FO-462,6788,7947,add event for this evening meeting with jake,calendar_set,audio-1502201024.flac
40085,34707,FO-462,3079,3386,can you pull up information on the singer of this song,music_query,audio-1502199603.flac
40106,37179,FO-462,360,334,what is the current time,datetime_query,audio-1502197204.flac
40110,37181,FO-462,360,334,what is the current time,datetime_query,audio-1502199674.flac
40141,50199,FO-462,6788,7947,add event for this evening meeting with jake,calendar_set,audio-1502197663.flac
40177,15611,FO-462,13972,16760,how old is george clooney,qa_factoid,audio-1502896107.flac
40179,15609,FO-462,13972,16760,how old is george clooney,qa_factoid,audio-1502894630.flac
40188,7904,FO-462,11934,14206,are there any pharmacy store nearby,recommendation_locations,audio-1502197656.flac
40190,7906,FO-462,11934,14206,are there any pharmacy store nearby,recommendation_locations,audio-1502200638.flac
40202,41564,FO-462,463,461,what day is it,datetime_query,audio-1502197796.flac
40204,41568,FO-462,463,461,what day is it,datetime_query,audio-1502895464.flac
40247,7684,FO-462,11878,14142,recommend an event happening in my area,recommendation_events,audio-1502198100.flac
40252,57617,FO-462,8599,10080,remind me in the morning to call my mother,calendar_set,audio-1502895056.flac
40255,57615,FO-462,8599,10080,remind me in the morning to call my mother,calendar_set,audio-1502196087.flac
40267,7656,FO-462,11868,14134,find me a zoo or animal park in chicago that open this weekend,recommendation_events,audio-1502896748.flac
40283,28007,FO-462,17172,20837,check emails from someone,email_query,audio-1502198788.flac
40285,28005,FO-462,17172,20837,check emails from someone,email_query,audio-1502195655.flac
40289,7793,FO-462,119,105,make me laugh,general_joke,audio-1502197717.flac
40309,51363,FO-462,705,734,tell me something funny,general_joke,audio-1502194910.flac
40315,51365,FO-462,705,734,tell me something funny,general_joke,audio-1502195461.flac
40325,11115,FO-462,12726,15147,how slow is traffic on the five,transport_traffic,audio-1502201066.flac
40354,52275,FO-462,727,760,i want to hear the songs of adele,play_music,audio-1502893672.flac
40365,11027,FO-462,1270,1360,what's the news,news_query,audio-1502895613.flac
40367,41961,FO-462,4722,5298,i want to hear my playlist from that artist,play_music,audio-1502894686.flac
40369,41963,FO-462,4722,5298,i want to hear my playlist from that artist,play_music,audio-1502896532.flac
40371,27221,FO-462,16927,20509,do i have any emails in the last hour,email_query,audio-1502195531.flac
40393,21133,FO-462,15490,18778,tweet a complaint to donald trump about his horrible performance,social_post,audio-1502894483.flac
40397,21135,FO-462,15490,18778,tweet a complaint to donald trump about his horrible performance,social_post,audio-1502896936.flac
40414,27555,FO-462,17023,20632,email mom and ask how the weather is there,email_sendemail,audio-1502200186.flac
40424,27553,FO-462,17023,20632,email mom and ask how the weather is there,email_sendemail,audio-1502197371.flac
40427,11111,FO-462,12726,15147,how slow is traffic on the five,transport_traffic,audio-1502200804.flac
40443,11113,FO-462,12726,15147,how slow is traffic on the five,transport_traffic,audio-1502200881.flac
40459,27430,FO-462,16996,20600,i need to send an email to,email_sendemail,audio-1502197943.flac
40465,27432,FO-462,16996,20600,i need to send an email to,email_sendemail,audio-1502200068.flac
40495,6937,FO-462,11659,13923,tell me a nice chinese restaurant,recommendation_locations,audio-1502194743.flac
40520,40829,FO-462,4472,5008,play song number,play_music,audio-1502893816.flac
40526,40827,FO-462,4472,5008,play song number,play_music,audio-1502891218.flac
40534,15924,FO-462,14055,16870,where is justin bieber from,qa_factoid,audio-1502196002.flac
40540,28545,FO-462,18,14,turn the lights off in the bedroom,iot_hue_lightoff,audio-1502195824.flac
40546,28547,FO-462,18,14,turn the lights off in the bedroom,iot_hue_lightoff,audio-1502199535.flac
40554,58172,FO-462,8763,10302,what is the plan for tonight,calendar_query,audio-1502896436.flac
40556,58168,FO-462,8763,10302,what is the plan for tonight,calendar_query,audio-1502199100.flac
40564,52393,FO-462,7295,8535,please clear my calendar,remove,audio-1502199088.flac
40566,52391,FO-462,7295,8535,please clear my calendar,remove,audio-1502195021.flac
40572,6678,FO-462,11578,13828,find events near by,recommendation_events,audio-1502893676.flac
40588,6672,FO-462,11578,13828,find events near by,recommendation_events,audio-1502194700.flac
40591,6627,FO-462,11576,13826,tell me about the events near me,recommendation_events,audio-1502895607.flac
40601,28914,FO-462,187,165,turn up the volume,audio_volume_up,audio-1502895541.flac
40603,28912,FO-462,187,165,turn up the volume,audio_volume_up,audio-1502895034.flac
40609,20665,FO-462,15352,18599,please tweet that my diapers are falling apart to pampers,social_post,audio-1502199111.flac
40616,40786,FO-462,4467,5001,at what time is my alarm set,alarm_query,audio-1502197445.flac
40618,44000,FO-462,5224,5941,what is the latest on donald trump,news_query,audio-1502194947.flac
40619,44002,FO-462,5224,5941,what is the latest on donald trump,news_query,audio-1502200429.flac
40622,40794,FO-462,4468,5002,postpone my alarm by fifteen mins,alarm_set,audio-1502894015.flac
40628,40788,FO-462,4467,5001,at what time is my alarm set,alarm_query,audio-1502896797.flac
40637,51130,FO-462,6999,8188,add event,calendar_set,audio-1502893819.flac
40656,43860,FO-462,5198,5911,tag this song with five stars,music_likeness,audio-1502896226.flac
40658,43858,FO-462,5198,5911,tag this song with five stars,music_likeness,audio-1502200245.flac
40666,51279,FO-462,7032,8232,set reminder for tomorrow morning about my meeting,calendar_set,audio-1502299341.flac
40673,41149,FO-462,453,448,what is today's date,datetime_query,audio-1502893890.flac
40675,41151,FO-462,453,448,what is today's date,datetime_query,audio-1502894286.flac
40677,41153,FO-462,453,448,what is today's date,datetime_query,audio-1502895601.flac
40678,57834,FO-462,8656,10151,i need to add an event on may fifth two thousand and seventeen location goshen for danny's graduation party,calendar_set,audio-1502894778.flac
40682,57832,FO-462,8656,10151,i need to add an event on may fifth two thousand and seventeen location goshen for danny's graduation party,calendar_set,audio-1502200446.flac
40690,51281,FO-462,7032,8232,set reminder for tomorrow morning about my meeting,calendar_set,audio-1502893742.flac
40717,28190,FO-462,1750,1902,turn of all lights,iot_hue_lightoff,audio-1502201180.flac
40719,28188,FO-462,1750,1902,turn of all lights,iot_hue_lightoff,audio-1502199259.flac
40755,20667,FO-462,15352,18599,please tweet that my diapers are falling apart to pampers,social_post,audio-1502199850.flac
40795,57972,FO-462,8704,10217,set meeting for january twenty five,calendar_set,audio-1502199971.flac
40812,57974,FO-462,8704,10217,set meeting for january twenty five,calendar_set,audio-1502895811.flac
40829,55947,FO-462,8177,9564,can you send meeting invitation to mr chen on next monday six hundred pm,calendar_set,audio-1502197067.flac
40868,9948,FO-462,12420,14775,where is the nearest target,transport_query,audio-1502197350.flac
40870,9950,FO-462,12420,14775,where is the nearest target,transport_query,audio-1502201355.flac
40875,25987,FO-462,16604,20104,send email to daughter,email_sendemail,audio-1502197214.flac
40876,55945,FO-462,8177,9564,can you send meeting invitation to mr chen on next monday six hundred pm,calendar_set,audio-1502195990.flac
40901,46188,FO-462,5800,6738,will i need a jacket after ten pm in my area,weather_query,audio-1502894363.flac
40907,46190,FO-462,5800,6738,will i need a jacket after ten pm in my area,weather_query,audio-1502894368.flac
40935,9954,FO-462,12421,14776,how long is the walk from nyack to valley cottage,transport_query,audio-1502196128.flac
40961,51868,FO-462,7178,8400,please send a voice mail to mr richard office about meeting him on one divided by at five pm,email_sendemail,audio-1502197779.flac
40967,51870,FO-462,7178,8400,please send a voice mail to mr richard office about meeting him on one divided by at five pm,email_sendemail,audio-1502198008.flac
40999,14641,FO-462,137,120,tell me the name of the song,query,audio-1502893658.flac
41007,14643,FO-462,137,120,tell me the name of the song,query,audio-1502895779.flac
41042,10469,FO-462,12555,14925,how is the traffic,transport_traffic,audio-1502896054.flac
41045,10467,FO-462,12555,14925,how is the traffic,transport_traffic,audio-1502894340.flac
41047,25577,FO-462,165,145,i fancy some coffee now,iot_coffee,audio-1502200673.flac
41049,25575,FO-462,165,145,i fancy some coffee now,iot_coffee,audio-1502196147.flac
41057,52093,FO-462,7222,8448,is jimmie's party on friday cancelled,calendar_query,audio-1502893863.flac
41059,52091,FO-462,7222,8448,is jimmie's party on friday cancelled,calendar_query,audio-1502194883.flac
41098,9956,FO-462,12421,14776,how long is the walk from nyack to valley cottage,transport_query,audio-1502197920.flac
41113,14639,FO-462,137,120,tell me the name of the song,query,audio-1502199966.flac
41162,56723,FO-462,8376,9806,set alarm reminder for calendar,calendar_set,audio-1502199132.flac
41166,15362,FO-462,13915,16687,give me the exchange rate for dollar in euros,qa_currency,audio-1502890203.flac
41192,15310,FO-462,139,122,play my jazz playlist,play_music,audio-1502200980.flac
41194,15308,FO-462,139,122,play my jazz playlist,play_music,audio-1502195286.flac
41211,52268,FO-462,727,760,i want to hear the songs of adele,play_music,audio-1502195946.flac
41212,51613,FO-462,7117,8332,get rid of the events on the nineteenth from my calendar,calendar_remove,audio-1502201133.flac
41218,51615,FO-462,7117,8332,get rid of the events on the nineteenth from my calendar,calendar_remove,audio-1502201288.flac
41220,56725,FO-462,8376,9806,set alarm reminder for calendar,calendar_set,audio-1502199428.flac
41222,15364,FO-462,13915,16687,give me the exchange rate for dollar in euros,qa_currency,audio-1502896953.flac
41224,52270,FO-462,727,760,i want to hear the songs of adele,play_music,audio-1502200834.flac
41239,42024,FO-462,4736,5319,today is what day,datetime_query,audio-1502196109.flac
41248,51561,FO-462,7103,8315,please invite kim marc and julian to a meeting on thursday at three pm,calendar_set,audio-1502197648.flac
41250,51563,FO-462,7103,8315,please invite kim marc and julian to a meeting on thursday at three pm,calendar_set,audio-1502200527.flac
41251,27157,FO-462,16914,20493,do i have emails from this sender,email_query,audio-1502200153.flac
41253,27155,FO-462,16914,20493,do i have emails from this sender,email_query,audio-1502195670.flac
41255,27153,FO-462,16914,20493,do i have emails from this sender,email_query,audio-1502194687.flac
41269,8725,FO-462,12138,14433,book a train tickets for me,transport_ticket,audio-1502894854.flac
41275,8727,FO-462,12138,14433,book a train tickets for me,transport_ticket,audio-1502894876.flac
41277,8729,FO-462,12138,14433,book a train tickets for me,transport_ticket,audio-1502896208.flac
41290,8657,FO-462,12130,14425,schedule a journey to las vegas by train,transport_ticket,audio-1502201157.flac
41292,8659,FO-462,12130,14425,schedule a journey to las vegas by train,transport_ticket,audio-1502894156.flac
41301,21198,FO-462,155,137,set brightness to fifty percent,iot_hue_lightchange,audio-1502198868.flac
41302,9531,FO-462,123,108,tell me a joke,joke,audio-1502896429.flac
41309,15186,FO-462,13871,16630,how would you describe a happy birthday,qa_definition,audio-1502198091.flac
41324,56323,FO-462,8268,9674,remind me of meeting five minutes before time,calendar_set,audio-1502201007.flac
41338,15188,FO-462,13871,16630,how would you describe a happy birthday,qa_definition,audio-1502199230.flac
41350,9511,FO-462,123,108,tell me a joke,joke,audio-1502199524.flac
41353,9513,FO-462,123,108,tell me a joke,joke,audio-1502200652.flac
41355,9526,FO-462,123,108,tell me a joke,joke,audio-1502890949.flac
41357,9528,FO-462,123,108,tell me a joke,joke,audio-1502895409.flac
41368,56221,FO-462,8238,9638,what date is tomorrow,calendar_query,audio-1502896577.flac
41370,56219,FO-462,8238,9638,what date is tomorrow,calendar_query,audio-1502200817.flac
41396,9066,FO-462,12208,14516,are there any construction areas on harvard,transport_traffic,audio-1502196168.flac
41398,9068,FO-462,12208,14516,are there any construction areas on harvard,transport_traffic,audio-1502198785.flac
41437,51698,FO-462,7137,8358,set calendar reminder for noon titled lunch meeting,calendar_set,audio-1502200091.flac
41446,51696,FO-462,7137,8358,set calendar reminder for noon titled lunch meeting,calendar_set,audio-1502197256.flac
41453,9132,FO-462,12222,14533,what is the traffic like,traffic,audio-1502198987.flac
41455,9134,FO-462,12222,14533,what is the traffic like,traffic,audio-1502200621.flac
41467,39299,FO-462,412,401,tell me a funny joke,joke,audio-1502199190.flac
41500,47556,FO-462,6154,7173,what is the date for the following monday,datetime_query,audio-1502197621.flac
41521,54171,FO-462,7742,9057,remove grocery shopping from my to do list on sunday,lists_remove,audio-1502893856.flac
41524,11943,FO-462,12946,15432,how tall is micheal jackson,factoid,audio-1502197865.flac
41531,29469,FO-462,1950,2142,any breaking news,news_query,audio-1502896909.flac
41537,16256,FO-462,14138,16977,please tell me what is the definition of cylinder,qa_definition,audio-1502891400.flac
41538,39863,FO-462,4258,4745,what's the latest news,news_query,audio-1502195383.flac
41540,16254,FO-462,14138,16977,please tell me what is the definition of cylinder,qa_definition,audio-1502195471.flac
41542,39865,FO-462,4258,4745,what's the latest news,news_query,audio-1502197550.flac
41546,16603,FO-462,14236,17119,currency to currency rate,qa_currency,audio-1502200887.flac
41557,29453,FO-462,195,173,what is the time,datetime_query,audio-1502896005.flac
41561,54173,FO-462,7742,9057,remove grocery shopping from my to do list on sunday,lists_remove,audio-1502895438.flac
41565,50878,FO-462,6942,8121,set an event,calendar_set,audio-1502201005.flac
41567,11945,FO-462,12946,15432,how tall is micheal jackson,factoid,audio-1502894925.flac
41575,29449,FO-462,195,173,what is the time,datetime_query,audio-1502195138.flac
41607,29288,FO-462,193,171,tell me some joke,general_joke,audio-1502199329.flac
41609,29290,FO-462,193,171,tell me some joke,general_joke,audio-1502201389.flac
41618,30499,FO-462,2166,2392,set an alarm for tomorrow at six in the morning,alarm_set,audio-1502199609.flac
41621,44447,FO-462,5334,6096,what alarms do you have set,alarm_query,audio-1502897022.flac
41626,44445,FO-462,5334,6096,what alarms do you have set,alarm_query,audio-1502197849.flac
41642,30501,FO-462,2166,2392,set an alarm for tomorrow at six in the morning,alarm_set,audio-1502893872.flac
41649,60015,FO-462,9257,10999,play radio,play_radio,audio-1502895071.flac
41668,30115,FO-462,2064,2278,what will be the weather this week,weather_query,audio-1502199284.flac
41675,30113,FO-462,2064,2278,what will be the weather this week,weather_query,audio-1502194736.flac
41678,5282,FO-462,11270,13438,play next podcast,play_podcasts,audio-1502199282.flac
41682,47558,FO-462,6154,7173,what is the date for the following monday,datetime_query,audio-1502199959.flac
41684,5284,FO-462,11270,13438,play next podcast,play_podcasts,audio-1502200837.flac
41685,29312,FO-462,1936,2124,is it raining in boston,weather_query,audio-1502195690.flac
41687,29314,FO-462,1936,2124,is it raining in boston,weather_query,audio-1502894734.flac
41696,39269,FO-462,4118,4584,please subscribe me to updates about us breaking news,news_query,audio-1502200040.flac
41704,39271,FO-462,4118,4584,please subscribe me to updates about us breaking news,news_query,audio-1502201051.flac
41714,44245,FO-462,5286,6033,show bbc news of migration,news_query,audio-1502198108.flac
41726,39429,FO-462,4145,4617,what alarms did i set today,alarm_query,audio-1502200705.flac
41730,47496,FO-462,613,622,play playlist number seven,play_music,audio-1502195375.flac
41732,44249,FO-462,5286,6033,show bbc news of migration,news_query,audio-1502896985.flac
41755,54471,FO-462,7800,9127,set a reminder,calendar_set,audio-1502197516.flac
41757,54469,FO-462,7800,9127,set a reminder,calendar_set,audio-1502195017.flac
41758,40058,FO-462,43,34,i am not tired i am actually happy,general_quirky,audio-1502199955.flac
41760,40056,FO-462,43,34,i am not tired i am actually happy,general_quirky,audio-1502196113.flac
41776,59682,FO-462,9198,10928,please check my reminders,calendar_query,audio-1502199464.flac
41778,59680,FO-462,9198,10928,please check my reminders,calendar_query,audio-1502197954.flac
41789,11959,FO-462,12951,15437,what is the highest building in the world,qa_factoid,audio-1502199660.flac
41792,11957,FO-462,12951,15437,what is the highest building in the world,qa_factoid,audio-1502195213.flac
41800,47498,FO-462,613,622,play playlist number seven,play_music,audio-1502200478.flac
41828,20225,FO-462,15237,18466,tell me the best player of basketball of this week,social_query,audio-1502200393.flac
41832,39529,FO-462,4174,4653,hey siri chance the current light settings,iot_hue_lightchange,audio-1502199173.flac
41842,29791,FO-462,2,2,set an alarm for two hours from now,alarm_set,audio-1502895411.flac
41851,29787,FO-462,2,2,set an alarm for two hours from now,alarm_set,audio-1502194704.flac
41858,39531,FO-462,4174,4653,hey siri chance the current light settings,iot_hue_lightchange,audio-1502199873.flac
41867,16601,FO-462,14236,17119,currency to currency rate,qa_currency,audio-1502199321.flac
41879,29520,FO-462,196,174,tell me the time,datetime_query,audio-1502200559.flac
41881,29522,FO-462,196,174,tell me the time,datetime_query,audio-1502894952.flac
41887,47610,FO-462,6171,7197,will i need a jacket,weather_query,audio-1502894458.flac
41905,54473,FO-462,7800,9127,set a reminder,calendar_set,audio-1502299371.flac
41907,20223,FO-462,15237,18466,tell me the best player of basketball of this week,social_query,audio-1502195173.flac
41916,29601,FO-462,197,175,what time is it,datetime_query,audio-1502194923.flac
41919,59824,FO-462,9206,10936,turn on the radio,play_radio,audio-1502894025.flac
41921,47612,FO-462,6171,7197,will i need a jacket,weather_query,audio-1502895387.flac
41922,4960,FO-462,11239,13402,can you please create a list for me,lists_createoradd,audio-1502197038.flac
41928,59043,FO-462,9,7,make the lighting bit more warm here,iot_hue_lightchange,audio-1502198037.flac
41930,59045,FO-462,9,7,make the lighting bit more warm here,iot_hue_lightchange,audio-1502200701.flac
41931,4964,FO-462,11239,13402,can you please create a list for me,lists_createoradd,audio-1502299233.flac
41938,24139,FO-462,16149,19566,respond to jack quickly,email_sendemail,audio-1502199036.flac
41942,24141,FO-462,16149,19566,respond to jack quickly,email_sendemail,audio-1502893794.flac
41945,59826,FO-462,9206,10936,turn on the radio,play_radio,audio-1502894702.flac
41961,40424,FO-462,438,431,is it going to rain today,weather_query,audio-1502195108.flac
41972,40426,FO-462,438,431,is it going to rain today,weather_query,audio-1502199116.flac
41980,58713,FO-462,8917,10522,repeat calendar event,calendar_set,audio-1502894328.flac
41985,58715,FO-462,8917,10522,repeat calendar event,calendar_set,audio-1502895120.flac
42005,58512,FO-462,8864,10446,what time is the function of the play joy in broadway theater today,calendar_query,audio-1502894416.flac
42007,16142,FO-462,14102,16929,what did jlo do today,general_quirky,audio-1502197056.flac
42017,44320,FO-462,5305,6055,what's going on lately with,news_query,audio-1502194786.flac
42042,39156,FO-462,4097,4558,what's happening today,news_query,audio-1502199338.flac
42051,45794,FO-462,570,578,is it second saturday on twelfth,datetime_query,audio-1502199900.flac
42057,39154,FO-462,4097,4558,what's happening today,news_query,audio-1502198791.flac
42060,39152,FO-462,4097,4558,what's happening today,news_query,audio-1502195652.flac
42077,39150,FO-462,4097,4558,what's happening today,news_query,audio-1502194927.flac
42084,29041,FO-462,189,167,mute volume,audio_volume_mute,audio-1502891288.flac
42088,29039,FO-462,189,167,mute volume,audio_volume_mute,audio-1502197833.flac
42093,6397,FO-462,11544,13784,search order of the green hand podcast number three,play_podcasts,audio-1502891228.flac
42104,6399,FO-462,11544,13784,search order of the green hand podcast number three,play_podcasts,audio-1502896563.flac
42125,45796,FO-462,570,578,is it second saturday on twelfth,datetime_query,audio-1502201028.flac
42126,6625,FO-462,11576,13826,tell me about the events near me,recommendation_events,audio-1502894386.flac
42141,58507,FO-462,8864,10446,what time is the function of the play joy in broadway theater today,calendar_query,audio-1502200249.flac
42147,44322,FO-462,5305,6055,what's going on lately with,news_query,audio-1502194968.flac
42161,16144,FO-462,14102,16929,what did jlo do today,general_quirky,audio-1502199907.flac
42164,24450,FO-462,16220,19651,reply to amy's email that i will get back to her,email_sendemail,audio-1502893885.flac
42381,56281,FO-475,8256,9663,remove all scheduled events on my calendar please,calendar_remove,audio-1502890209.flac
42392,56283,FO-475,8256,9663,remove all scheduled events on my calendar please,calendar_remove,audio-1502892820.flac
42467,16914,FO-475,14327,17243,where is los angeles,qa_factoid,audio-1502890613.flac
42479,16916,FO-475,14327,17243,where is los angeles,qa_factoid,audio-1502891123.flac
42502,27602,FO-475,17043,20657,send email to tim at hotmail dot com,email_sendemail,audio-1502893040.flac
42533,27600,FO-475,17043,20657,send email to tim at hotmail dot com,email_sendemail,audio-1502891234.flac
42626,13832,FO-475,13482,16096,count down for the birthday of,calendar_query,audio-1502893270.flac
42632,13830,FO-475,13482,16096,count down for the birthday of,calendar_query,audio-1502891837.flac
42648,24717,FO-475,1629,1770,free home delivery,takeaway_order,audio-1502890452.flac
42658,24719,FO-475,1629,1770,free home delivery,takeaway_order,audio-1502891856.flac
42724,32241,FO-475,2545,2810,how is the weather,weather_query,audio-1502891848.flac
42728,32239,FO-475,2545,2810,how is the weather,weather_query,audio-1502890977.flac
42805,45488,FO-488,5618,6482,just see for me the alarms that you have set today morning,alarm_query,audio--1504191387.flac
42813,62807,FO-488,9842,11688,can you play file,play_audiobook,audio--1504194982.flac
42819,62764,FO-488,9832,11674,continue from where we left off in divergent,play_audiobook,audio--1504191257.flac
42820,36172,FO-488,3398,3728,please set my alarm for five pm,alarm_set,audio--1504190945.flac
42821,62878,FO-488,9848,11694,resume jaiho song audiobook,play_audiobook,audio--1504193026.flac
42823,62817,FO-488,9843,11689,please resume current song of masti,play_audiobook,audio--1504194292.flac
42826,62923,FO-488,9855,11700,start audio playback of twilight again,play_audiobook,audio--1504192726.flac
42828,62744,FO-488,9829,11671,audio,play_audiobook,audio--1504194898.flac
42830,62821,FO-488,9843,11689,please resume current song of masti,play_audiobook,audio--1504195460.flac
42834,62925,FO-488,9855,11700,start audio playback of twilight again,play_audiobook,audio--1504194652.flac
42843,62927,FO-488,9855,11700,start audio playback of twilight again,play_audiobook,audio--1504195230.flac
42848,36110,FO-488,3384,3712,please set the alarm for eight pm wednesday evening,alarm_set,audio--1504197539.flac
42855,62809,FO-488,9842,11688,can you play file,play_audiobook,audio--1504198055.flac
42861,46604,FO-488,5902,6864,check if alarm is set for six am,alarm_query,audio--1504191163.flac
42864,62742,FO-488,9829,11671,audio,play_audiobook,audio--1504192712.flac
42865,62813,FO-488,9843,11689,please resume current song of masti,play_audiobook,audio--1504192926.flac
42868,62815,FO-488,9843,11689,please resume current song of masti,play_audiobook,audio--1504193262.flac
42870,62709,FO-488,9826,11668,resume the song from the audiobook by madonna,play_audiobook,audio--1504194242.flac
42872,36108,FO-488,3384,3712,please set the alarm for eight pm wednesday evening,alarm_set,audio--1504192634.flac
42874,62707,FO-488,9826,11668,resume the song from the audiobook by madonna,play_audiobook,audio--1504192350.flac
42878,36174,FO-488,3398,3728,please set my alarm for five pm,alarm_set,audio--1504198763.flac
42880,46698,FO-488,5924,6896,please lower the volume,audio_volume_down,audio--1504198613.flac
42883,62882,FO-488,9848,11694,resume jaiho song audiobook,play_audiobook,audio--1504195225.flac
42884,62863,FO-488,9846,11692,progress from the last paused point of my audio book,play_audiobook,audio--1504197990.flac
42889,62780,FO-488,9835,11681,music one,play_audiobook,audio--1504192484.flac
42895,62801,FO-488,9842,11688,can you play file,play_audiobook,audio--1504192918.flac
42899,62803,FO-488,9842,11688,can you play file,play_audiobook,audio--1504193199.flac
42900,48712,FO-488,649,667,do i have any alarms set for today,alarm_query,audio--1504198400.flac
42902,62805,FO-488,9842,11688,can you play file,play_audiobook,audio--1504194512.flac
42904,39540,FO-488,418,407,make me a wake up alarm for eight hundred and forty five am,alarm_set,audio--1504191210.flac
42907,43548,FO-488,5101,5796,siri cancel yoga alarms,alarm_remove,audio--1504197868.flac
42908,42462,FO-488,4856,5486,mute the volume,audio_volume_mute,audio--1504192911.flac
